Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital
-0.8894577940340352,-0.1752200980208229,0.08525731937976279,-0.8235381971575544,-0.283741090206066,0.03648217969960098,-0.02493820852530779,0.3850303803729948,-0.034478972398988825,-0.17559687235170693,-0.17554992083025575,-0.18054222380803298,-0.3581633245394955,-0.14276346042006216,-0.6272345998046014,-0.060950352761413154,-0.18432008973786018,-0.127635671385667,0.08447519020371307,-0.3697081717979483,-0.2118012302901497,-0.03166590006278351,-0.18739024861692394,-0.3068305075917011,-0.16572773843942012,-0.16367025643393374,-0.19225223855940873,-0.1631874063128036,-0.5308506933889856,-0.1826105853643661,-0.6035184956022058,-0.028197883846967225,-0.028169834920754134,-0.4696721873875698,-1.1181399531980853,-1.0336477591561648,-0.5385018954515673,-0.61370466736243,0.3938784891527435,-0.21265318301998587,2.046353476044526,-0.47467027776851234,-0.5048631879591103,-0.686940374532846,0.03450632524123025
-0.8894577940340352,-0.1792884839706592,-0.14469942099875494,-0.8235381971575544,-0.283741090206066,-0.0757650855716022,-0.10699126099229936,0.3850303803729948,-0.03517583966599178,-0.1767936429154768,-0.17898634364018318,-0.1866216767788614,-0.3855110506038801,-0.14391242136127189,-0.6272345998046014,-0.06095187351206158,-0.40351100844094767,0.019131301158561778,0.01479776133960332,-1.0603863044840935,-0.2680766481783938,-0.03158784191706804,-1.0549825343479418,-0.490783986864501,-0.01784039270652688,-0.09690196619572762,-1.2900022166767853,-0.16625570486545704,-0.7096814807288764,-0.17726156254659522,-0.09461294872483723,-0.5726177427216819,-0.5725833578253753,0.7124915322425247,-1.0836288229960633,-1.1641896378683936,-0.6271827147867801,-0.44653872389341953,0.683669797458509,1.0669172934332718,0.22297371619365863,-0.28447444506564645,-0.5829942745314266,-0.7123728820512084,0.0303629983081068
-0.8894577940340352,-0.17781501113637518,0.10058776873833071,-0.8235381971575544,0.11709677619984445,-0.07454300962861035,-0.054242870120661944,0.3850303803729948,-0.03463383179165615,-0.1756131363569767,-0.1771479836015317,-0.1843397822100021,-0.33537355281917514,-0.14226162639831913,-0.6272345998046014,-0.060950541730428645,-0.2843019123041808,-0.1471047595803096,0.09144293309012404,-0.6635645297582177,-0.2118012302901497,-0.03166335736115833,-0.4224122312976039,-0.3996899414664542,-0.18554769199125118,-0.14133352165617635,-0.5268986586751508,-0.16340372136076567,-0.4612174664601787,-0.18023324188980125,-0.6998840216932254,0.15512717067206938,0.15515308605733258,-0.6952842107677756,-1.4086609219896522,-1.2225424592282377,-0.5881389410862939,-0.15975531322273212,0.4064003358079309,-0.4352713445814453,1.6097695898830506,-0.4473672263586119,-0.6078306464219643,-0.7404669310540507,0.03049901569442816
-0.8894577940340352,-0.1773986909378846,-0.23230198876199976,-0.8235381971575544,-0.39826619489346915,-0.058434572366623805,0.04099728006423896,0.3850303803729948,-0.03587270693299474,-0.17655644866262266,-0.17836796492122023,-0.1849467122652043,-0.3855110506038801,-0.14370589276446646,-0.6272345998046014,-0.060951684543046086,-0.2496928198773775,-0.0931903615028378,0.021765504226014296,-0.9464301971648552,-0.11971418283665934,-0.03159655975121152,-0.765785105770936,-0.35908600650220857,-0.13066166677079596,-0.13867246661045077,-1.0754993473894818,-0.16732960935888574,-0.5973187736392105,-0.17963890602116006,-0.8639443388399202,0.6606598967700187,0.6606799287544806,-1.1162102399999096,-0.972565731255011,-0.8567845686428227,-0.5887442709111077,-0.0070884566872583534,-1.3046205678615992,-0.470115926391065,0.22297371619365863,-0.49480049363852374,0.031705929759379296,-0.6070941299984519,0.024844709044263655
-0.8894577940340352,-0.17345901215109133,1.2372310854664328,-0.8235381971575544,1.033297613699069,-0.06698746359717349,6.156880155014646,0.3850303803729948,-0.036182425718329386,-0.17066887875497033,-0.17491160328224017,-0.18106498108185676,-0.31258378109885465,-0.1419391382972038,-0.6272345998046014,-0.06095018178944676,0.6539890379335973,-0.11864993837275505,0.01479776133960332,-0.046928943959699335,-0.33458396022813675,-0.03162292561114033,0.766045255732427,0.4272180210227919,-0.15658006756934428,-0.09440218721337931,0.050229265852325504,-0.16778985414178377,0.6608270310971883,-0.14219574629676382,-0.04603198102605876,0.9828675683489314,0.9828838504735423,-1.2969162731149906,-1.0836288229960633,-0.8122679832755189,-0.4897728445540614,0.5828964483876801,0.5709731775618223,-0.9501968313236036,0.9506135264627842,-0.6023930267368602,-0.4981366705720897,-0.5695368223841258,0.03133995003187271
-0.8894577940340352,-0.17764865449070022,0.09620764035016846,-0.8235381971575544,0.6897222996368596,-0.08786773833320471,0.029275415426097295,0.3850303803729948,-0.034517687247155655,-0.17301902751645035,-0.1778953459180902,-0.18553506031749983,-0.05733833783126538,-0.13867237804209306,-0.6272345998046014,-0.06095132460206422,-0.26892009344782375,-0.2773978882675331,0.2656365052503982,-0.6236509693266064,-0.2118012302901497,-0.03162821219517862,-0.08191824525354527,-0.44947389650957276,-0.24043371721170642,0.12799750418393044,-0.6124803661145863,-0.16579546008255902,0.4440144836143119,-0.10296957896644394,-0.5668836675014876,0.7773212951003146,0.7773399693768995,-1.1870859595749863,-0.9706833059712643,-0.8122679832755189,-0.509143398948101,0.526392653720221,-1.3081982383345105,-0.4468862051846518,0.09456669085204815,-0.33399014847004216,-0.3175555499513058,-0.5432171343709369,0.029015969749343038
-0.8894577940340352,-0.17582097321386134,-0.34399526266013697,-0.8235381971575544,0.8615099566679644,-0.08896842686709402,2.213937937359747,0.3850303803729948,0.07055441067762368,-0.17440146796437975,-0.17662984906449536,-0.18419998647952568,-0.3946269592920083,-0.1438657627456789,-0.6272345998046014,-0.06095146857845697,-0.40774100862644586,3.439700334740384,-0.16636355370708183,-0.39863104167592756,-0.38574343103563136,-0.031545649835155676,1.0719925806252053,-0.3170697607565979,5.071313834679016,-0.08843497286841887,-0.5828559289240125,-0.16487059819132546,0.1053437890060235,-0.14041273869084017,-0.05558889270450693,1.2106350603271285,1.2106486916887405,-1.3975489741910534,-0.7661264251374612,-0.49162825353534423,-0.3986707059195937,-0.182143609223046,0.8169380225744313,-0.8204975545877966,-0.05952173955788424,-0.3094636785594536,-0.41690103751345625,-0.480523046069857,0.02517626283427653
-0.8894577940340352,-0.1699320270802234,-0.5542414252919247,-0.8235381971575544,-2.0588802128608137,-0.09425370027423462,-0.02200774236577244,0.3850303803729948,-0.03467254663982298,-0.17283199145584813,-0.17246277130166388,-0.174739162747988,-0.5632712700223798,-0.16255167202957116,-0.6272345998046014,-0.06095214346779799,-0.4112019178691262,-0.17256433645022684,-0.2360409825711915,-0.8272679732675806,-0.3396999073088862,-0.03169631189189173,-0.6228875528270036,-0.43182001174250945,-0.15048162032262702,-0.15125199955388088,-1.0250280840277632,-0.14546798217122991,-0.6004839203177926,-0.16121449409328253,-0.7803213616534981,0.26067795963757534,0.2607026466204734,-0.8045734882804888,-0.48439010767004553,-0.5271212067336,-0.3941307322334906,0.04834922864685226,-0.9575865319892641,0.12998520477460804,0.23153418454976601,0.07231627759593422,-0.5509139608394822,-0.3560220499625243,0.027879448635449784
-0.8894577940340352,-0.17747418771128842,0.7992182466502084,-0.8235381971575544,1.1478227183864722,-0.07402629295472789,1.6718016978456962,0.3850303803729948,-0.0354468436031596,-0.17690344121505291,-0.1786878112410574,-0.17949941657206717,-0.3536053701954314,-0.14131184577002504,-0.6272345998046014,-0.06095161255484971,-0.3342928235873411,-0.20101915765778142,0.11234616174935695,-1.0858384299767154,-0.0736706591099142,-0.03163738827445015,-0.5770870550885637,-0.43287924482853324,-0.24043371721170642,-0.1452041471772318,-1.2055177106147785,-0.16694607203980408,-0.5719976002105535,-0.18974261578806065,-0.6887342914017026,4.910467978802231,4.910438551428308,-2.036512522421324,-0.586668548086947,-1.1202746279790263,-0.6562385463778396,-0.8382272929655779,-0.21611432647852608,1.7483224488213909,-0.1194450180506358,-0.54755554212545,-0.47226544985277974,-0.7573233604557561,0.029331822203485257
-0.8894577940340352,-0.16439128920889598,-0.3067641713607579,-0.8235381971575544,-0.6845789566119771,-0.09494921732098435,2.5231021171907333,0.3850303803729948,-0.03486612088065713,-0.16940841834656412,-0.176432935938955,-0.16489205486331168,-0.4903440005173543,-0.15652034399396542,-0.6272345998046014,-0.0609518015238652,-0.11548645035566252,-0.25193831139761586,-0.3196538972081231,-0.6560445835899431,-0.426671007681627,-0.031644289893147076,0.296524724630935,-0.35732061802550225,-0.292270518808803,-0.01440925977823382,-0.7743175692853141,-0.1633175021714361,-0.28080410578099696,-0.16121449409328253,-0.5541411185968899,10.232449864536685,10.23235849982246,-2.248598645119263,-0.5182737627774853,-0.6342016418063037,-0.6271827147867801,-0.1463223356225438,0.6827753798402809,0.8752720934803632,-0.07664267627009898,-0.5514890325828086,-0.550396536425096,-0.4991538364612157,0.028227799203370797
-0.8894577940340352,-0.1784943502249163,-0.08994781614672688,-0.8235381971575544,-1.8298300034860076,-0.09539867880874243,0.16700732492426168,0.3850303803729948,-0.03145921424197601,-0.17654018465735288,-0.178038974241852,-0.1868284169436505,-0.5587133156783157,-0.14721084495346878,-0.6272345998046014,-0.06095209847517525,-0.23046554630693122,0.004155079470375154,-0.28481518277606827,-0.7543823411750727,-0.3294680131473873,-0.03156238137068489,-0.2617179135181634,-0.25422193098585244,-0.0315618990116407,-0.1514132756172582,-0.557071696554439,-0.16771314667796744,-0.4849560665495447,-0.15764847888143527,0.9192160984972129,0.9106486074777959,0.9106657300882349,-1.2612078953138068,-0.7774209768399412,-0.6107401981667787,-0.3575082778322594,-0.42393720602643603,-1.5344858957461107,-0.5146395587033569,0.44554589345244977,-0.34093160221832197,0.5708621695498001,-0.44740164092966406,0.027751099343390834
1.6773355209799603,-0.15272463105230322,-0.34180519846605584,-0.8235381971575544,-0.8563666136430812,-0.09269534840062085,0.3472309937356896,0.3850303803729948,-0.035369413906825936,-0.16414701264179749,-0.17224777572081026,-0.1541257531328664,-0.5268076352698671,-0.17558693022863703,-0.6272345998046014,-0.06095170254009519,-0.37428555261386937,-0.1905358024760508,-0.20120226813913664,-0.9499009415502127,-0.3652796427126336,-0.03159018902626051,-0.6032587680819579,-0.3979245529897479,-0.22976143452995124,-0.07029141573847154,-1.1506576417433454,-0.15045396731929178,-0.2697260924059595,-0.16002582235600013,-0.3430926523644914,1.299519935245449,1.2995325321629645,-1.4327163159649465,-0.6431413065993465,-0.5553952541966172,-0.5884416059987009,-0.516901939894406,0.45559330481045246,-0.48173078699427163,0.28289699468641,-0.4506065714411424,-0.7221814420013145,-0.4565691727095389,0.028069507828953857
0.8875529625141158,-0.07816672101660184,0.6831448443639091,-0.8235381971575544,-0.6273164042682755,-0.06714329878453486,0.28715643746521363,0.3850303803729948,-0.03556298814766009,-0.12047815849249789,-0.10855971799759809,-0.0813204197378796,-0.2031928768413164,-0.08541022414439753,-0.6272345998046014,-0.06095159455780063,0.07717083082020915,-0.21150251283951202,-0.03397643886527342,-0.15394356250822278,-0.3192361189858884,-0.0316263512728903,0.3792273376900606,0.060723373258557284,-0.20994148097812018,-0.14173671181461964,-0.47368439186986055,-0.12360635498357407,-0.18426713208424186,-0.13684672347899293,-0.49998528575234985,0.7828765997827097,0.7828952094065385,-1.1914142477933116,-0.3745819661181574,-0.1445192027659619,-0.2597475111248406,-0.1516528822892852,-1.5380635662190207,-0.6036868233279405,0.05176434907151132,-0.46564638789574864,-0.2513252249098722,-0.21910052692761917,0.030897939169746515
0.986275782322346,-0.16999651253383818,-0.5126302056043833,-0.8235381971575544,-1.1426793753615891,-0.06427101022590569,-0.17439198266161388,0.3850303803729948,-0.03490483572882396,-0.17251484335308784,-0.17100118637752396,-0.17833945657605424,-0.08468606389564996,-0.14012775644729328,-0.6272345998046014,-0.06095183751796338,0.2502162929542256,-0.14860238174912827,0.37015264854656266,0.6362292425581714,-0.02762713538316901,-0.03163098960772305,-0.024863910927945904,0.07449340337686668,-0.1870723038029305,-0.15649347161364346,0.8446030631106771,-0.1642613108062323,-0.49919922660316435,-0.09821489201731427,0.30438811385037656,-0.7614981019231134,-0.7614615188331009,1.5375714738607824,0.9531553340178157,1.0315608565999699,0.2968532627913923,-0.44376683962671404,-0.6042915727893347,-0.47398754659213393,0.539711045369631,-0.2263976153717056,1.4059851743691274,0.3670300533211542,0.031591353979476086
1.2495366351442945,-0.17940275113948786,-0.0811875593704024,-0.8235381971575544,0.0025716715124412767,-0.0716247906989694,-0.11138696023160251,0.3850303803729948,-0.0354468436031596,-0.17702894444471767,-0.1789625545544859,-0.18650267812448582,-0.33537355281917514,-0.14357804457321288,-0.6272345998046014,-0.06095133360058876,-0.36505646130005515,-1.8723654980594073,0.07750744731730208,-0.833631004640736,-0.09925039451366148,-0.03158501420932662,-0.6453952260013226,-0.437822332563311,-1.9037852037538356,-0.13423737486757475,-0.8423440546858911,-0.16781861944071488,-0.538763560085441,-0.17666722667795404,-0.6592671470598205,0.23845674090799515,0.2384816865019174,-0.7802268670524092,-0.5590596439253294,-1.0601170801853725,-0.5799669884513085,-1.5631816396424085,0.5620290013795461,1.1791942792642687,0.44554589345244977,-0.35088101925752296,-0.48416621138366234,-0.6786600232477976,0.03047966288509921
1.0849986021305769,0.20041709814001082,-0.416267381064814,-0.8235381971575544,0.0025716715124412767,-0.06327694576757943,-0.13922638874718893,0.3850303803729948,-0.03339495665031755,-0.011590643211469685,0.2207950168872836,0.13923238772172203,0.39389914223107986,0.11608139289422467,-0.6272345998046014,-0.06095184651648794,1.5768981693150186,0.08203143224894553,1.108733394506125,3.0200521779012237,0.5862865143067664,-0.03164068540403006,1.692262178568648,1.5094011572437738,0.04771791519568352,-0.16826662424018707,2.9764653394545677,-0.09292336945703956,-0.28713439913816124,-0.03640396167862839,1.9266738712669644,-0.7059450550991629,-0.7059091185367111,1.246494091178407,2.464115361771796,3.097371047834041,1.6134456317612744,1.5116908996007021,-0.395892267742288,0.20935341889651965,-0.41050094215828586,-0.3575910912141934,1.1819404029399028,1.512380072142294,0.03171477378236634
1.7760583407881911,-0.07230012720277515,-0.37027603298911044,-0.8235381971575544,-0.34100364254976756,-0.09500663028474905,0.30766970058196147,0.3850303803729948,-0.03459511694348932,-0.11933967812361485,-0.08115427874685381,-0.03763714586511439,-0.48578604617329013,-0.21201745155278076,-0.6272345998046014,-0.06095153156812879,0.00026173653842405495,-0.048261696438277976,-0.1524280679342599,-0.3621882256296736,-0.2680766481783938,-0.031639746560353066,-0.05391451235061346,-0.12534857218629014,-0.0849233124204166,-0.1562515575185775,0.4293123417539285,-0.07758187669377231,-0.4628000397994697,-0.16299750169920615,0.33943012333802003,0.027355162976983295,0.027382565375635572,-0.5470403392901343,-0.7429098466379191,-0.7081954255924978,-0.3693122094161273,0.31871455558397616,0.5557680780519517,0.2945290633200344,0.8393274378333883,-0.44690446277539325,0.31680678208617574,-0.4822974070595103,0.026610013887674717
1.5457050945689863,-0.177500891810178,0.3633954720280653,-0.8235381971575544,0.7469848519805612,-0.07729883188931681,0.10253706941448261,0.3850303803729948,-0.03645342965549721,-0.1770155555740355,-0.1777415419160533,-0.1841260891765758,-0.31714173544291874,-0.14257180761747268,-0.6272345998046014,-0.060951315603539676,-0.3269864596305715,-0.16058335909967758,0.10537841886294598,-0.5999342160266633,-0.12994607699815827,-0.031589328419556605,-0.007590580352305815,-0.17230790566667858,-0.199269198296365,-0.17802382607451425,-0.5894391371885844,-0.16781884956310633,-0.6242225204071586,-0.1867709364448546,-0.5668836675014876,0.9995334823961165,0.9995495705624589,-1.3044907774970598,-0.6349841303697777,-0.8104632568417092,-0.5012741112255223,0.389504215318302,-0.24473569026181213,0.5849005784001988,0.12024809592037025,-0.514930709508535,-0.5188336471475377,-0.5662838272364283,0.03013532893798232
1.6773355209799603,-0.1758136543126842,-0.04176640387694217,-0.8235381971575544,0.918772509011666,-0.08049427341542167,0.2431994450721825,0.3850303803729948,-0.03401439422098685,-0.1761905085440531,-0.1770887859056203,-0.18385849602875803,-0.31714173544291874,-0.14120699830476802,-0.6272345998046014,-0.06095188251058612,-0.07664735774336104,-0.12613804921684835,0.0008622755667813736,-0.6340632024826789,-0.19133744196715183,-0.031525274692022896,-0.20073782224355494,-0.19808257742659105,-0.1642031266277408,-0.15947707878612366,-0.8763572973861796,-0.16694607203980408,-0.6004839203177926,-0.16656351691105345,-0.29371527535917547,0.07735290511853876,0.07737972564238665,-0.6054722302375256,-0.35262033780777974,-0.2335523735005695,-0.3814188059124021,-0.35336076815877987,0.25434934070922693,-0.3965551425707567,-0.42762187887050057,-0.41127166686755706,-2.754107117295923,-0.2699655419643442,0.02980596603204442
-0.8894577940340352,-0.158481045732193,-0.01767569774204986,-0.8235381971575544,0.17435932854354602,-0.07958386784715257,-0.12457405794951185,0.3850303803729948,-0.03397567937282002,-0.16666793345860992,-0.16293916149113774,-0.16478640817791204,-0.21686673987350868,-0.1261136231951013,-0.6272345998046014,-0.06095202648697887,-0.23046554630693122,-0.13811902656739763,0.2656365052503982,-0.2661642976347825,0.03376422958582447,-0.03142995411703228,-0.2936474033701045,-0.3216597707960343,-0.1764000211211753,-0.15189710380739013,-0.2794797480649874,-0.14063541195080073,-0.48970378656741786,-0.12912035718665718,-0.6090933607479673,-0.3837373835202502,-0.3837051968176496,0.17740690125206088,0.2666975805448691,0.3066624056864415,-0.05181671630132131,-0.811361337765201,0.6863530503131922,-0.27459910623708766,-0.37625906873385656,0.07347318655398087,-0.3066896372491957,-0.00765584232727959,0.029930846424317988
